nombrellanta,fecha,prediccion_6_meses,prediccion_5_meses,prediccion_4_meses
ACEI-EUROL-SSINT-0012,2025-12-01,72.99805854121999,72.99756122747999,72.99706391373999
ACEI-EUROL-SSINT-0013,2025-12-01,21.65472819206,21.65442839603,21.654128599999996
ACEI-EUROL-SSINT-0015,2025-12-01,22.95918715192,22.959000670960002,22.95881419
ACEI-EUROL-SSINT-0016,2025-12-01,20.00065558722,20.000213591479998,19.99977159574
ACEI-EUROL-SSINT-0017,2025-12-01,0.0,0.0,0.0
ACEI-EUROL-SSINT-0018,2025-12-01,12.0010362121,12.0005152414,11.9999942707
ACEI-EUROL-SSINT-0020,2025-12-01,0.00110069994,0.00091724995,0.00073379996
ADIT-EURO-LIMP-0001,2025-12-01,3.80285047835,3.8025458188999997,3.80224115945
ADIT-EURO-LIMP-0002,2025-12-01,98.00114956115002,98.0005803741,98.00001118705
ADIT-EURO-LIMP-0003,2025-12-01,2.3580301574599996,2.35780571581,2.3575812741599997
ADIT-EURO-LIMP-0004,2025-12-01,0.2907304746,0.2901050893,0.289479704
ADIT-EURO-LIMP-0005,2025-12-01,4.00113330652,4.00067027989,4.000207253259999
ADIT-EURO-LIMP-0006,2025-12-01,3.5936441820000002,3.5930795545,3.592514927
LIQU-FREN-EIFFEL-0001,2025-12-01,0.00017177772,0.00014314809999999999,0.00011451848
LIQU-FREN-EIFFEL-0002,2025-12-01,0.00022945933800000003,0.00019121611500000002,0.000152972892
LIQU-FREN-EIFIL-0002,2025-12-01,0.0009047110200000001,0.0007539258500000001,0.00060314068
LUBR-EIFFEL-GRASA-0001,2025-12-01,0.00018755424000000003,0.00015629520000000002,0.00012503616
LUBR-EIFFEL-GRASA-0002,2025-12-01,0.00114726156,0.0009560513,0.00076484104
LUBR-EUROL-GRASA-0001,2025-12-01,9.27624704576,9.27588980002,9.275532554280002
